"","Accession","Description","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","Peptides used for quantitation","Confidence score"
"447","AT1G79550.1","| Symbols: PGK | phosphoglycerate kinase | chr1:29924347-29926295 REVERSE LENGTH=401",592,15196,1360.25,25.6689189189189,2.29771959459459,0.0445127332176033,0.0335707095820113,"1","175"
"448","AT1G62820.1","| Symbols:  | Calcium-binding EF-hand family protein | chr1:23263822-23264268 REVERSE LENGTH=148",24251.3333333333,13344.75,56278,0.550268713747698,2.32061467410727,0.997110667334163,0.0197507571380015,"1","184"
"449","AT5G14320.1","| Symbols:  | Ribosomal protein S13/S18 family | chr5:4617839-4618772 REVERSE LENGTH=169",120108.666666667,9978.25,4698.5,0.0830768526278981,0.0391187424720947,0.948351128819068,0.952082728407996,"1","45"
"450","AT5G46290.1","| Symbols: KASI, KAS1 | 3-ketoacyl-acyl carrier protein synthase I | chr5:18774439-18776629 REVERSE LENGTH=473",24783.3333333333,2300.5,610.25,0.0928244788164089,0.0246234028244788,0.933835359854636,0.941080929656315,"1","27"
"451","AT1G75950.1","| Symbols: SKP1, ASK1, ATSKP1, SKP1A, UIP1 | S phase kinase-associated protein 1 | chr1:28516715-28517454 FORWARD LENGTH=160",396829,159952,27818.25,0.403075380075549,0.0701013534797104,0.95637123013604,0.975749204504662,"1","67"
"452","AT5G39210.1","| Symbols: CRR7 | chlororespiratory reduction 7 | chr5:15703231-15703999 FORWARD LENGTH=156",202001.666666667,67604.25,23752,0.334671743632478,0.117583188257523,0.907932740343001,0.940547227070768,"1","53"
"453","AT2G37170.1","| Symbols: PIP2B, PIP2;2 | plasma membrane intrinsic protein 2 | chr2:15613624-15614791 REVERSE LENGTH=285",253567.666666667,22482.75,18822.75,0.0886656816129291,0.0742316646575602,0.963713772504417,0.964224027985101,"1","23"
"454","AT2G44650.1","| Symbols: CHL-CPN10, CPN10 | chloroplast chaperonin 10 | chr2:18419521-18420510 REVERSE LENGTH=139",4253.33333333333,24878.75,23691.75,5.84923589341693,5.57016065830721,0.00126883613150428,0.0215884906983515,"1","23"
"455","AT1G42550.1","| Symbols: PMI1 | plastid movement impaired1 | chr1:15977131-15979734 FORWARD LENGTH=843",91979,5533.25,6673.75,0.0601577534002327,0.0725573228671762,0.965733419107392,0.964879821532777,"1","28"
"456","AT5G04590.1","| Symbols: SIR | sulfite reductase | chr5:1319404-1322298 FORWARD LENGTH=642",373722,68920.5,16960.75,0.1844164914027,0.0453833330657548,0.93389992958486,0.947939257925262,"1","28"
"457","AT1G31730.1","| Symbols:  | Adaptin family protein | chr1:11359907-11363916 FORWARD LENGTH=938",22760,63.75,0,0.00280096660808436,0,0.920734446043795,0.921075913837035,"1","20"
"458","AT5G41970.1","| Symbols:  | Metal-dependent protein hydrolase | chr5:16791198-16792961 FORWARD LENGTH=373",41744.6666666667,75799,176457,1.8157768657074,4.22705495312775,0.0610364058997695,0.000111434644132472,"1","19"
"459","AT4G16720.1","| Symbols:  | Ribosomal protein L23/L15e family protein | chr4:9400156-9401315 REVERSE LENGTH=204",240522.666666667,8812.75,3326,0.0366399978934764,0.013828218546277,0.952378745571116,0.954228216581218,"1","18"
"460","AT1G17100.1","| Symbols:  | SOUL heme-binding family protein | chr1:5844766-5845539 FORWARD LENGTH=232",1.33333333333333,104.75,29362.5,78.5625,22021.875,0.198155610729663,0.000331498114388,"1","22"
"461","AT1G29910.1","| Symbols: CAB3, AB180, LHCB1.2 | chlorophyll A/B binding protein 3 | chr1:10472443-10473246 REVERSE LENGTH=267",758155.666666667,184194.25,101756.25,0.242950436300021,0.134215510710861,0.999966258208056,0.999979586248344,"1","38"
"462","AT5G26570.1","| Symbols: PWD, OK1, ATGWD3 | catalytics;carbohydrate kinases;phosphoglucan, water dikinases | chr5:9261580-9267526 FORWARD LENGTH=1196",195765,312012.25,33572,1.59381018057365,0.171491328889229,0.148631121238882,0.993481944878235,"1","41"
"463","AT1G27400.1","| Symbols:  | Ribosomal protein L22p/L17e family protein | chr1:9515230-9516725 FORWARD LENGTH=176",146188.333333333,9504.5,14354.75,0.0650154481091742,0.0981935402961933,0.94803874885695,0.944990030709962,"1","35"
"464","AT3G59980.1","| Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr3:22154528-22155570 REVERSE LENGTH=273",122148.333333333,322189.75,86528,2.63769255959284,0.70838461433503,0.0145010725894713,0.900097220776068,"1","96"
"465","ATCG00280.1","| Symbols: PSBC | photosystem II reaction center protein C | chrC:33720-35141 FORWARD LENGTH=473",405695.666666667,38466.25,49030.25,0.0948155308535873,0.12085475401512,0.999907767938488,0.999179020857939,"1","56"
"466","AT5G13420.1","| Symbols:  | Aldolase-type TIM barrel family protein | chr5:4302080-4304212 REVERSE LENGTH=438",218003.333333333,112250.75,517446.5,0.514903824100549,2.37357150502286,0.943669334764456,0.0163104111111306,"1","58"
"467","AT1G50480.1","| Symbols: THFS | 10-formyltetrahydrofolate synthetase | chr1:18702064-18704687 FORWARD LENGTH=634",210201.333333333,42419.25,12014.75,0.201802953993314,0.0571582958560364,0.993960104649959,0.991146154670939,"1","130"
"468","AT2G42540.1","| Symbols: COR15A, COR15 | cold-regulated 15a | chr2:17711241-17711930 REVERSE LENGTH=127",998077.666666667,372865.25,257616.75,0.37358340182611,0.258112929087349,0.933657492074101,0.950145739697189,"1","27"
"469","AT4G20850.1","| Symbols: TPP2 | tripeptidyl peptidase ii | chr4:11160935-11169889 REVERSE LENGTH=1380",145775,21444.75,8355.5,0.147108557708798,0.0573177842565598,0.951452031378495,0.95828917137317,"1","57"
"470","AT3G51730.1","| Symbols:  | saposin B domain-containing protein | chr3:19186970-19188436 FORWARD LENGTH=213",214,672,7854.5,3.14018691588785,36.7032710280374,0.0442506492942095,0.00109294999952921,"1","26"
"471","AT1G63770.1","| Symbols:  | Peptidase M1 family protein | chr1:23658250-23664243 REVERSE LENGTH=918",162408,59163.5,6886,0.364289320723117,0.0423993891926506,0.988129637204213,0.993125432088428,"1","20"
"472","AT3G10520.1","| Symbols: AHB2, GLB2, ARATH GLB2, NSHB2, ATGLB2, HB2 | haemoglobin 2 | chr3:3276516-3277765 REVERSE LENGTH=158",33922,166936.25,35749.25,4.92117947055009,1.05386622251047,0.00259393801004933,0.427847369405313,"1","18"
"473","AT5G65430.1","| Symbols: GRF8, 14-3-3KAPPA, GF14 KAPPA | general regulatory factor 8 | chr5:26148546-26150255 REVERSE LENGTH=248",444947,213609.75,51615,0.480079088071164,0.116002580082572,0.903556003960272,0.958036419366578,"1","221"
"474","AT5G55230.1","| Symbols: ATMAP65-1, MAP65-1 | microtubule-associated proteins 65-1 | chr5:22402716-22405182 FORWARD LENGTH=587",27722.3333333333,2941.25,4077.5,0.106096769151226,0.147083578823331,0.971807075848768,0.970999763220862,"1","54"
"475","AT5G59880.1","| Symbols: ADF3 | actin depolymerizing factor 3 | chr5:24120382-24121628 FORWARD LENGTH=139",35999.3333333333,7918.5,88728.25,0.219962406711235,2.46471925406026,0.968716957610001,0.0346001195617382,"1","40"
"476","AT2G37270.1","| Symbols: ATRPS5B, RPS5B | ribosomal protein 5B | chr2:15647883-15649042 REVERSE LENGTH=207",249284.666666667,18831,17523.75,0.0755401455364282,0.0702961406905626,0.937517348734963,0.937951011695346,"1","22"
"477","AT5G52960.1","| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of ",23538.3333333333,55508.25,2950.5,2.35820647171281,0.12534872194293,0.135723520448819,0.999999665796657,"1","23"
"478","AT5G58330.1","| Symbols:  | lactate/malate dehydrogenase family protein | chr5:23580010-23582287 REVERSE LENGTH=443",736294.666666667,260913.5,45283,0.35436016558588,0.0615011924573676,0.929558547672617,0.958999198212405,"1","62"
"479","AT5G16440.1","| Symbols: IPP1 | isopentenyl diphosphate isomerase 1 | chr5:5371765-5373575 FORWARD LENGTH=291",47938,14499,2667.25,0.302453168676207,0.0556395761191539,0.999795524318984,0.999139456484498,"1","27"
"480","AT3G56070.1","| Symbols: ROC2 | rotamase cyclophilin 2 | chr3:20806987-20807517 REVERSE LENGTH=176",1360.66666666667,84325.5,3233.5,61.9736648701617,2.37640862322391,0.038151758117197,0.112582802840326,"1","60"
"481","AT5G57655.1","| Symbols:  | xylose isomerase family protein | chr5:23347030-23348720 FORWARD LENGTH=287",116101.333333333,37996.25,22557.5,0.327267990031696,0.194291481005099,0.946202955610536,0.958974993400185,"1","22"
"482","AT3G09440.1","| Symbols:  | Heat shock protein 70 (Hsp 70) family protein | chr3:2903434-2905632 REVERSE LENGTH=649",126735.666666667,126061.75,19045,0.994682501900281,0.150273403698512,0.506088196299285,0.965469713146229,"1","235"
"483","AT2G20420.1","| Symbols:  | ATP citrate lyase (ACL) family protein | chr2:8805574-8807858 FORWARD LENGTH=421",18435.6666666667,4654.25,19743.25,0.252459001573038,1.07092682662231,0.988747000994147,0.343773952070828,"1","79"
"484","AT3G02080.1","| Symbols:  | Ribosomal protein S19e family protein | chr3:364138-365161 REVERSE LENGTH=143",198670.666666667,14173.5,14406.75,0.0713416843956162,0.0725157379381623,0.933159707915173,0.933115976159388,"1","17"
"485","AT5G13510.1","| Symbols:  | Ribosomal protein L10 family protein | chr5:4341294-4341956 FORWARD LENGTH=220",48794,7543.25,3413.25,0.154593802516703,0.0699522482272411,0.987981119091646,0.98908220469622,"1","26"
"486","AT1G20010.1","| Symbols: TUB5 | tubulin beta-5 chain | chr1:6938033-6940481 REVERSE LENGTH=449",64715,3804.25,72,0.0587846712508692,0.00111257050142934,0.924635235406069,0.93115363328497,"1","34"
"487","AT3G20050.1","| Symbols: ATTCP-1, TCP-1 | T-complex protein 1 alpha subunit | chr3:6998544-7002266 REVERSE LENGTH=545",14264.3333333333,1482.5,737.75,0.103930549388919,0.0517199074615007,0.935628075662152,0.941325709323099,"1","19"
"488","AT5G60980.1","| Symbols:  | Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain | chr5:24543988-24546027 FORWARD LENGTH=459",120686.666666667,12134.25,6187.25,0.100543418217975,0.0512670551842236,0.958769730868146,0.961584906386277,"1","15"
"489","AT1G02620.1","| Symbols:  | Ras-related small GTP-binding family protein | chr1:557092-557668 FORWARD LENGTH=122",35080.3333333333,1190.5,317.75,0.0339363936108551,0.00905778166304007,0.945624304753077,0.947753413652207,"1","16"
"490","AT1G36280.1","| Symbols:  | L-Aspartase-like family protein | chr1:13640600-13642908 FORWARD LENGTH=527",193963,93587.5,14908,0.482501817356919,0.0768600196944778,0.963783489231442,0.991166051853851,"1","56"
"491","AT3G61440.1","| Symbols: ATCYSC1, ARATH;BSAS3;1, CYSC1 | cysteine synthase C1 | chr3:22735885-22737792 FORWARD LENGTH=368",319844,180572.25,51955.5,0.564563505959155,0.162440127061943,0.906572107348199,0.966859284806079,"1","59"
"492","AT4G26910.1","| Symbols:  | Dihydrolipoamide succinyltransferase | chr4:13520127-13522889 REVERSE LENGTH=464",104667,38415.75,23148.5,0.367028289718823,0.221163308397107,0.988834423074786,0.986799307057335,"1","66"
"493","AT2G28470.1","| Symbols: BGAL8 | beta-galactosidase 8 | chr2:12169047-12173164 REVERSE LENGTH=852",330912.333333333,129292.25,35483,0.39071450948237,0.107227795478561,0.892436658857828,0.93922476793079,"1","48"
"494","AT2G13360.1","| Symbols: AGT, AGT1, SGAT | alanine:glyoxylate aminotransferase | chr2:5539417-5540902 REVERSE LENGTH=401",19163,50878.5,131265.5,2.6550383551636,6.84994520690915,0.0594753142552003,0.00211125795665075,"1","25"
"495","AT2G40660.1","| Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr2:16966011-16968866 FORWARD LENGTH=389",49862,45819.25,4593.75,0.918921222574305,0.092129276803979,0.60837350671556,0.999493650302485,"1","36"
"496","AT1G04820.1","| Symbols: TUA4, TOR2 | tubulin alpha-4 chain | chr1:1356421-1358266 REVERSE LENGTH=450",148183.666666667,19957.5,6851.25,0.134680835269744,0.0462348526940666,0.889029912450969,0.903248684302579,"1","41"
"497","AT2G21390.1","| Symbols:  | Coatomer, alpha subunit | chr2:9152428-9156577 FORWARD LENGTH=1218",87189.6666666667,6650.5,1656.25,0.076276240686014,0.0189959437089257,0.91702625139379,0.924357881581104,"1","21"
"498","AT5G08280.1","| Symbols: HEMC | hydroxymethylbilane synthase | chr5:2663763-2665596 REVERSE LENGTH=382",17399,91617.5,29929.75,5.26567618828668,1.72019943674924,0.0156864448170486,0.0331541921874151,"1","31"
"499","AT5G22510.1","| Symbols: INV-E, At-A/N-InvE | alkaline/neutral invertase | chr5:7474974-7477479 REVERSE LENGTH=617",26902.3333333333,9394,2655.75,0.349189041842715,0.0987182028820301,0.991606780868375,0.993408393289669,"1","49"
"500","AT4G34110.1","| Symbols: PAB2, PABP2, ATPAB2 | poly(A) binding protein 2 | chr4:16336732-16339892 FORWARD LENGTH=629",10792.6666666667,26868,108777.25,2.48946815739082,10.0788112298474,0.0447684979069201,0.000448155475685929,"1","45"
"501","AT2G40600.1","| Symbols:  | appr-1-p processing enzyme family protein | chr2:16947012-16948537 REVERSE LENGTH=257",15166.6666666667,22717.75,2762,1.49787362637363,0.18210989010989,0.156565873544198,0.974914941830723,"1","71"
"502","AT1G48600.1","| Symbols: PMEAMT, AtPMEAMT | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr1:17966448-17969077 FORWARD LENGTH=475",68406.3333333333,41752.5,6616.75,0.610360151837793,0.0967271548930655,0.960858387819268,0.993599103680963,"1","16"
"503","AT4G39960.1","| Symbols:  | Molecular chaperone Hsp40/DnaJ family protein | chr4:18534194-18536320 FORWARD LENGTH=447",355.333333333333,1477.5,15706,4.15806754221388,44.2007504690432,0.0288431426198474,0.00516988568852271,"1","31"
"504","AT4G25050.1","| Symbols: ACP4 | acyl carrier protein 4 | chr4:12870178-12871024 FORWARD LENGTH=137",24785.3333333333,33429.25,272919,1.34875127763731,11.0113104524181,0.254693394559417,0.00753413596378136,"1","52"
"505","AT2G13560.1","| Symbols: NAD-ME1 | NAD-dependent malic enzyme 1 | chr2:5650089-5655103 FORWARD LENGTH=623",31690,3893,1170,0.122846323761439,0.0369201640896182,0.999600295004917,0.996476028337855,"1","48"
"506","AT3G54420.1","| Symbols: ATEP3, ATCHITIV, CHIV, EP3 | homolog of carrot EP3-3 chitinase | chr3:20145935-20147034 FORWARD LENGTH=273",123977,46026,9887.25,0.371246279551852,0.0797506795615316,0.982260055121279,0.987577938155672,"1","47"
"507","AT5G19440.1","| Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr5:6556493-6558123 FORWARD LENGTH=326",212923.333333333,111668,10472.75,0.524451680573602,0.0491855440925529,0.930280940021046,0.981314159627437,"1","24"
"508","AT1G29670.1","| Symbols:  | GDSL-like Lipase/Acylhydrolase superfamily protein | chr1:10375843-10377717 FORWARD LENGTH=363",78912.3333333333,1748,84.25,0.0221511635274587,0.00106764046177826,0.957137436286709,0.958611608318598,"1","31"
"509","AT3G04550.1","| Symbols:  | unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast stroma, chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (",1853,29230,39490.75,15.774419859687,21.3117916891527,0.0260256599533883,0.00081259125191235,"1","48"
"510","AT4G12720.1","| Symbols: AtNUDT7, GFG1, NUDT7, ATNUDX7 | MutT/nudix family protein | chr4:7487716-7489557 FORWARD LENGTH=282",12541.6666666667,19343.5,111112.75,1.54233887043189,8.85948837209302,0.182120078522654,0.00348476992695727,"1","88"
"511","AT1G67680.1","| Symbols:  | SRP72 RNA-binding domain | chr1:25365962-25368464 REVERSE LENGTH=664",55978.3333333333,4897,4340.5,0.08748027510644,0.0775389287521958,0.999279223300376,0.998093210308796,"1","20"
"512","AT1G72230.1","| Symbols:  | Cupredoxin superfamily protein | chr1:27188287-27189093 FORWARD LENGTH=181",129829.666666667,41517.5,37624,0.319784384154623,0.28979509049036,0.997564862297289,0.998571427375876,"1","29"
"513","AT3G52880.1","| Symbols: ATMDAR1, MDAR1 | monodehydroascorbate reductase 1 | chr3:19601477-19604366 REVERSE LENGTH=434",130304,189588,10663.25,1.45496684675835,0.0818336351915521,0.252650180588547,0.974442911055816,"1","68"
"514","AT3G27830.1","| Symbols: RPL12-A, RPL12 | ribosomal protein L12-A | chr3:10318576-10319151 FORWARD LENGTH=191",40111,1961,36441,0.048889332103413,0.908503901672858,0.919549247266501,0.570224140990023,"1","35"
"515","AT2G31670.1","| Symbols:  | Stress responsive alpha-beta barrel domain protein | chr2:13472699-13473490 REVERSE LENGTH=263",9612.66666666667,92041,25362,9.57497052500173,2.63839378597684,0.00243960997851202,0.0293273299241819,"1","83"
"516","AT2G27710.1","| Symbols:  | 60S acidic ribosomal protein family | chr2:11816929-11817670 FORWARD LENGTH=115",9,79.25,20799.5,8.80555555555556,2311.05555555556,0.146875304829773,0.0056821133354389,"1","48"
"517","AT2G41740.1","| Symbols: VLN2, ATVLN2 | villin 2 | chr2:17410962-17416878 REVERSE LENGTH=976",144676,28798.75,38744,0.199056858082889,0.267798390887224,0.99018287914872,0.982236104383061,"1","26"
"518","AT1G16470.1","| Symbols: PAB1 | proteasome subunit PAB1 | chr1:5623122-5625439 FORWARD LENGTH=235",2012.66666666667,2010.25,15724.5,0.998799271281881,7.81276912885061,0.500944175557319,0.00190035234376421,"1","25"
"519","AT2G45820.1","| Symbols:  | Remorin family protein | chr2:18863147-18864576 REVERSE LENGTH=190",150615.333333333,30921.25,12690,0.205299482567069,0.0842543698516751,0.960775920059342,0.970900485174635,"1","25"
"520","AT3G54050.1","| Symbols: HCEF1 | high cyclic electron flow 1 | chr3:20016951-20018527 FORWARD LENGTH=417",179004,62891,13418.75,0.351338517575026,0.0749634086389131,0.959549183229678,0.972737320084174,"1","33"
"521","AT4G34450.1","| Symbols:  | coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative | chr4:16471956-16476795 FORWARD LENGTH=886",89766.3333333333,6166.5,22745.5,0.0686950192908254,0.253385641981589,0.931133868022435,0.903239380238743,"1","46"
"522","AT2G20230.1","| Symbols:  | Tetraspanin family protein | chr2:8725762-8727388 FORWARD LENGTH=270",63108.3333333333,688.25,0,0.0109058497293015,0,0.981456844997225,0.981720160831709,"1","39"
"523","AT4G26840.1","| Symbols: SUM1, SUMO 1, SUMO1, ATSUMO1 | small ubiquitin-like modifier 1 | chr4:13497466-13498458 FORWARD LENGTH=100",37453.6666666667,58797.5,17874.25,1.56987299863832,0.477236318651489,0.0682122916550418,0.99674763476739,"1","90"
"524","AT3G22200.1","| Symbols: POP2, GABA-T, HER1 | Pyridoxal phosphate (PLP)-dependent transferases superfamily protein | chr3:7835286-7838863 FORWARD LENGTH=504",46945.3333333333,18532.25,4052,0.394762347695192,0.0863131585674117,0.936603670705314,0.964724117530469,"1","74"
"525","AT4G39080.1","| Symbols: VHA-A3 | vacuolar proton ATPase A3 | chr4:18209513-18214752 FORWARD LENGTH=821",46368.3333333333,15498,9350.5,0.334236727651774,0.201657021674275,0.914759712711295,0.935857705550818,"1","20"
"526","AT4G21860.1","| Symbols: MSRB2 | methionine sulfoxide reductase B 2 | chr4:11600238-11601507 REVERSE LENGTH=202",116053.666666667,631249.25,200140.75,5.43928742736837,1.72455343935708,0.0331080357170645,0.000735002284721275,"1","18"
"527","AT4G17170.1","| Symbols: AT-RAB2, ATRABB1C, ATRAB2A, RAB2A, RABB1C, ATRAB-B1B, RAB-B1B | RAB GTPase homolog B1C | chr4:9644908-9646220 REVERSE LENGTH=211",75151.3333333333,18348.5,5990.25,0.24415401811456,0.0797091646189467,0.958325996290049,0.966774743928927,"1","36"
"528","AT3G19190.1","| Symbols: ATATG2, ATG2 | autophagy 2 | chr3:6639879-6648274 FORWARD LENGTH=1839",1103.33333333333,128588.75,6168.5,116.545694864048,5.59078549848943,0.00718007375819368,0.00175434235975514,"1","16"
"529","AT1G77090.1","| Symbols:  | Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein | chr1:28960576-28961875 REVERSE LENGTH=260",16544,56305.75,19279.25,3.40339397969052,1.16533184235977,0.0139940858084197,0.250967437230384,"1","33"
"530","AT3G24503.1","| Symbols: ALDH2C4, ALDH1A, REF1 | aldehyde dehydrogenase 2C4 | chr3:8919732-8923029 REVERSE LENGTH=501",6030.33333333333,1816.75,21696,0.301268586590017,3.59781106627605,0.989287962801032,0.00139101004240246,"1","22"
"531","AT3G26720.1","| Symbols:  | Glycosyl hydrolase family 38 protein | chr3:9816707-9823056 FORWARD LENGTH=1019",8868.66666666667,18303.75,1076.25,2.06386717281816,0.121354205818236,0.05178162594519,0.91744641120624,"1","41"
"532","AT4G36250.1","| Symbols: ALDH3F1 | aldehyde dehydrogenase 3F1 | chr4:17151029-17153381 FORWARD LENGTH=484",21425.6666666667,291.75,619.75,0.0136168458391026,0.0289255876907759,0.910758913425452,0.908662311928534,"1","17"
"533","AT3G11630.1","| Symbols:  | Thioredoxin superfamily protein | chr3:3672189-3673937 FORWARD LENGTH=266",4046,67288.5,216774.5,16.6308699950568,53.5774839347504,0.0313339896973242,0.0024517424836016,"1","362"
"534","AT2G35840.1","| Symbols:  | Sucrose-6F-phosphate phosphohydrolase family protein | chr2:15053952-15055776 FORWARD LENGTH=422",13997.3333333333,11480.25,932.75,0.820174080777291,0.0666376928938845,0.628550835944808,0.915836374763807,"1","47"
"535","AT4G27270.1","| Symbols:  | Quinone reductase family protein | chr4:13661458-13663243 REVERSE LENGTH=205",81055.3333333333,12961,2088,0.159903111454726,0.0257601802883627,0.967592658891858,0.969051905742986,"1","37"
"536","AT3G04790.1","| Symbols:  | Ribose 5-phosphate isomerase, type A protein | chr3:1313365-1314195 FORWARD LENGTH=276",56541.3333333333,74927.25,144677,1.32517656699524,2.55878295524218,0.161615222634525,0.00880436711516522,"1","68"
"537","AT5G02490.1","| Symbols:  | Heat shock protein 70 (Hsp 70) family protein | chr5:550296-552565 REVERSE LENGTH=653",92.6666666666667,1636.75,7723.5,17.6627697841727,83.3471223021583,0.0078667436392386,0.00627095089982986,"1","142"
"538","AT2G30110.1","| Symbols: ATUBA1, MOS5, UBA1 | ubiquitin-activating enzyme 1 | chr2:12852632-12857369 REVERSE LENGTH=1080",32829.3333333333,8872.25,8740,0.270253736495817,0.266225326943384,0.973221612420893,0.966513075776937,"1","32"
"539","AT4G11150.1","| Symbols: TUF, emb2448, TUFF, VHA-E1 | vacuolar ATP synthase subunit E1 | chr4:6800091-6801696 FORWARD LENGTH=230",7636,1980.5,15784,0.259363541121006,2.06705081194343,0.884197217358583,0.0581825657615321,"1","27"
"540","AT5G45680.1","| Symbols: ATFKBP13, FKBP13 | FK506-binding protein 13 | chr5:18530894-18532128 FORWARD LENGTH=208",439592.333333333,382923.25,143598.25,0.87108718911537,0.326662316676739,0.717588096052914,0.994924425558884,"1","17"
"541","AT1G08110.1","| Symbols:  | lactoylglutathione lyase family protein / glyoxalase I family protein | chr1:2535702-2537630 FORWARD LENGTH=185",229964,185136,72839.25,0.805065140630707,0.316741968308083,0.825800086927321,0.994597623397259,"1","31"
"542","AT3G11710.1","| Symbols: ATKRS-1 | lysyl-tRNA synthetase 1 | chr3:3702359-3705613 REVERSE LENGTH=626",76098,15421.5,8825.25,0.202653157770244,0.115972167468265,0.921547503484973,0.932335711947008,"1","21"
"543","AT5G41670.1","| Symbols:  | 6-phosphogluconate dehydrogenase family protein | chr5:16665647-16667110 REVERSE LENGTH=487",62675.3333333333,11102.5,8146.25,0.177143054683927,0.129975375745907,0.960488430253023,0.960008737680629,"1","21"
"544","AT1G08490.1","| Symbols: ATSUFS, SUFS, ATCPNIFS, ATNFS2, CPNIFS | chloroplastic NIFS-like cysteine desulfurase | chr1:2685980-2688547 REVERSE LENGTH=463",8236,13017.5,1585.75,1.58056095191841,0.19253885381253,0.17761713080362,0.960244755374422,"1","25"
"545","AT5G26667.1","| Symbols: PYR6 | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr5:9276659-9277788 FORWARD LENGTH=208",4974.66666666667,46806,15517.25,9.40887161618869,3.11925422138837,0.0610325261340276,0.00440252450028573,"1","22"
"546","AT3G10920.1","| Symbols: MSD1, MEE33, ATMSD1 | manganese superoxide dismutase 1 | chr3:3418015-3419581 FORWARD LENGTH=231",35300.6666666667,69086.25,109645.75,1.95708060282148,3.10605323789919,0.0212083620912688,0.00118041662603435,"1","61"
"547","AT4G33090.1","| Symbols: APM1, ATAPM1 | aminopeptidase M1 | chr4:15965915-15970418 REVERSE LENGTH=879",67205.3333333333,50004.25,9583,0.744051811364178,0.142592849773827,0.749372000638372,0.965816816457476,"1","68"
"548","AT4G13930.1","| Symbols: SHM4 | serine hydroxymethyltransferase 4 | chr4:8048013-8050021 REVERSE LENGTH=471",126486,18197.75,20834.25,0.143871653779865,0.164715857881505,0.913070609426443,0.909845366311569,"1","27"
"549","AT3G46550.1","| Symbols: SOS5 | Fasciclin-like arabinogalactan family protein | chr3:17136612-17137874 REVERSE LENGTH=420",4359.33333333333,15812.75,2277,3.62733216088087,0.522327573023398,0.0318719905304898,0.888489068668474,"1","45"
"550","AT5G39730.1","| Symbols:  | AIG2-like (avirulence induced gene) family protein | chr5:15901740-15902624 FORWARD LENGTH=172",6852,47053.5,10153.5,6.86711908931699,1.48183012259194,0.00160669954329689,0.222372921961049,"1","48"
"551","AT1G17170.1","| Symbols: ATGSTU24, GST, GSTU24 | glutathione S-transferase TAU 24 | chr1:5869895-5870691 FORWARD LENGTH=218",441430,175637.5,55839.25,0.397883016559817,0.126496273474843,0.9869984836204,0.990613911235176,"1","15"
"552","AT2G41100.1","| Symbols: TCH3, ATCAL4 | Calcium-binding EF hand family protein | chr2:17138131-17139406 FORWARD LENGTH=324",26503,15819.75,133468,0.596904124061427,5.03595819341207,0.762494191136101,0.000928822074788775,"1","50"
"553","AT1G29150.1","| Symbols: ATS9, RPN6 | non-ATPase subunit 9 | chr1:10181240-10182499 FORWARD LENGTH=419",107013,21259.5,47835.5,0.198662779288498,0.447006438470092,0.937705300517021,0.890077284199964,"1","62"
"554","AT3G26450.1","| Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr3:9681593-9683299 REVERSE LENGTH=152",11744,9217,27679.25,0.784826294277929,2.35688436648501,0.715736422935499,0.0130190973148414,"1","28"
"555","AT3G54660.1","| Symbols: GR, EMB2360, ATGR2 | glutathione reductase | chr3:20230356-20233100 REVERSE LENGTH=565",130778.666666667,42396,6887.25,0.324181313975776,0.0526634058562049,0.951485264294826,0.96840542835782,"1","17"
"556","AT1G02500.1","| Symbols: SAM1, SAM-1, MAT1, AtSAM1 | S-adenosylmethionine synthetase 1 | chr1:519037-520218 FORWARD LENGTH=393",62030,9549.25,6633.25,0.153945671449299,0.106936159922618,0.92083885328467,0.926984640407553,"1","40"
"557","AT2G41680.1","| Symbols: NTRC | NADPH-dependent thioredoxin reductase C | chr2:17376349-17379028 REVERSE LENGTH=529",86329.6666666667,42794.25,29391,0.495707346644066,0.340450752734672,0.973685148452063,0.980188640273768,"1","45"
"558","AT5G06860.1","| Symbols: PGIP1, ATPGIP1 | polygalacturonase inhibiting protein 1 | chr5:2132373-2133434 FORWARD LENGTH=330",3339.33333333333,10404,2392.75,3.11559193451787,0.716535236574167,0.010792296685126,0.832304831439657,"1","32"
