"","Accession","Unique peptides","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","proteome_2_ID","Short_description","Curator_summary","gene_name"
"101","AT1G06680.1",6,831115.333333333,4406158.66666667,12556437.3333333,5.30150087472818,15.1079360826777,0.00050031702444116,0.000358138471627822,97,"photosystem II subunit P-1","Encodes a 23 kD extrinsic protein that is part of photosystem II and participates in the regulation of oxygen evolution.","photosystem II subunit P-1 (PSBP-1)"
"102","AT2G43535.1",1,4152.66666666667,20970.3333333333,18591.6666666667,5.04984748755819,4.47704286402312,0.00775969914456138,0.00551301745297802,98,"Scorpion toxin-like knottin superfamily protein","Encodes a defensin-like (DEFL) family protein.","Scorpion toxin-like knottin superfamily protein"
"103","AT3G22980.1",1,98408,493016.333333333,423004.333333333,5.00992128011273,4.29847505622849,6.3464285091838e-05,2.18969285475917e-05,99,"Ribosomal protein S5/Elongation factor G/III/V family protein","","Ribosomal protein S5/Elongation factor G/III/V family protein"
"104","AT5G19230.1",3,74015.3333333333,365206,684757.333333333,4.93419381569585,9.25156048746656,0.00036734057910249,0.00017730210537337,100,"Glycoprotein membrane precursor GPI-anchored","","Glycoprotein membrane precursor GPI-anchored"
"105","AT1G55260.1",2,32731.6666666667,158201,295202.666666667,4.83327053312287,9.01887061459341,4.02452955645737e-06,0.00202668847227006,101,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein"
"106","AT4G25050.1",1,25319,120123.666666667,528389,4.74440802032729,20.8692681385521,0.0123157865767948,0.00109346819873633,102,"acyl carrier protein 4","encodes an acyl carrier protein predominantly expressed in leaves. Gene expression is upregulated by light.","acyl carrier protein 4 (ACP4)"
"107","AT1G78820.1",1,9002.66666666667,42012,63030.3333333333,4.6666172985782,7.00129591232228,9.17313298670431e-05,0.000164993006139385,103,"D-mannose binding lectin protein with Apple-like carbohydrate-binding domain","","D-mannose binding lectin protein with Apple-like carbohydrate-binding domain"
"108","AT4G02450.1",3,27361.3333333333,127554,225208,4.66183421860533,8.23088543443302,0.000213699253597547,0.000122823859973957,104,"HSP20-like chaperones superfamily protein","","HSP20-like chaperones superfamily protein"
"109","AT4G08390.1",2,3671.66666666667,17064.3333333333,26275,4.64757149341807,7.15615070358602,0.00415669049393201,0.00187303907242124,105,"stromal ascorbate peroxidase","Encodes a chloroplastic stromal ascorbate peroxidase sAPX.  Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells.  Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms.","stromal ascorbate peroxidase (SAPX)"
"110","AT4G08390.4",2,3671.66666666667,17064.3333333333,26275,4.64757149341807,7.15615070358602,0.00415669049393201,0.00187303907242124,105,"stromal ascorbate peroxidase","Encodes a chloroplastic stromal ascorbate peroxidase sAPX.  Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells.  Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms.","stromal ascorbate peroxidase (SAPX)"
"111","AT3G14930.1",1,2161.33333333333,10030.6666666667,12893,4.64096236890808,5.96529919802591,0.0153935569412264,0.00643423386811364,106,"Uroporphyrinogen decarboxylase","","HEME1"
"112","AT1G50700.1",1,2076.33333333333,9631.33333333333,39663,4.63862578262964,19.1024241451276,0.00140572794054294,5.72766810342368e-06,107,"calcium-dependent protein kinase 33","member of Calcium Dependent Protein Kinase","calcium-dependent protein kinase 33 (CPK33)"
"113","AT4G18720.1",1,7643.33333333333,35161.6666666667,26048.3333333333,4.60030527692979,3.40798081116441,0.00490841950601519,0.0245537655897313,108,"Transcription factor IIS protein","","Transcription factor IIS protein"
"114","AT2G22475.1",1,653.333333333333,2958.33333333333,18630.6666666667,4.5280612244898,28.5163265306122,0.00921124361905837,7.10981128917578e-06,109,"GRAM domain family protein","Encodes GL2-expression modulator (GEM).  Involved in the spatial control of cell division, patterning and differentiation of Arabidopsis root epidermal cells.  GEM interacts with CDT1, a DNA replication protein and TTG1 (TRANSPARENT TESTA GLABRA1), a WD40-repeat protein involved in GL2-dependent cell fate decision.  GEM seems to participate in the maintenance of a repressor histone H3 epigenetics status of the GL2 and CPC (CAPRICE) promoters.","GL2-EXPRESSION MODULATOR (GEM)"
"115","AT2G20270.1",4,21172.6666666667,95266.3333333333,227416.666666667,4.49949620579993,10.7410497811644,0.006794537787965,0.00194231167354401,110,"Thioredoxin superfamily protein","","Thioredoxin superfamily protein"
"116","AT2G20270.2",4,21172.6666666667,95266.3333333333,227416.666666667,4.49949620579993,10.7410497811644,0.006794537787965,0.00194231167354401,110,"Thioredoxin superfamily protein","","Thioredoxin superfamily protein"
"117","AT5G59880.1",2,7801.66666666667,34449.3333333333,70675.3333333333,4.4156376842555,9.05900448622089,0.0131716416011227,0.00441006342285996,111,"actin depolymerizing factor 3","Encodes actin depolymerizing factor 3 (ADF3).","actin depolymerizing factor 3 (ADF3)"
"118","AT1G31812.1",4,196136.333333333,865958,1555327.33333333,4.41508202627764,7.92982772187373,5.21589421483166e-06,1.59634811886284e-06,112,"acyl-CoA-binding protein 6","Acyl-CoA-binding protein. Bind acyl-CoA esters and protect acyl-CoAs from degradation by microsomal acyl-hydrolases.","acyl-CoA-binding protein 6 (ACBP6)"
"119","AT5G53490.1",5,117144.666666667,510922,1291209,4.36146189611705,11.0223455897836,6.85804610648062e-05,2.53203955932666e-06,113,"Tetratricopeptide repeat (TPR)-like superfamily protein","thylakoid lumenal 17.4 kDa protein, chloroplast, identical to SP:P81760 Thylakoid lumenal 17.4 kDa protein, chloroplast precursor (P17.4) {Arabidopsis thaliana}. Putative pentapeptide protein.","Tetratricopeptide repeat (TPR)-like superfamily protein"
"120","AT5G42980.1",4,595745.666666667,2584143,4299197.33333333,4.33766142934597,7.21649786793805,0.000951067251981831,7.76518933570986e-05,114,"thioredoxin 3","encodes a cytosolic thioredoxin that reduces disulfide bridges of target proteins by the reversible formation of a disulfide bridge between two neighboring Cys residues present in the active site. Thioredoxins have been found to regulate a variety of biological reactions in prokaryotic and eukaryotic cells.","thioredoxin 3 (TRX3)"
"121","AT3G61260.1",2,20419.3333333333,88036.3333333333,161057,4.31142054915276,7.88747592151229,0.00205023117419805,0.000221829925156114,115,"Remorin family protein","","Remorin family protein"
"122","AT3G10520.1",1,10800,46304,96017.3333333333,4.28740740740741,8.89049382716049,4.12870035482595e-05,9.00292438690527e-06,116,"haemoglobin 2","class 2 non-symbiotic hemoglobin","haemoglobin 2 (HB2)"
"123","AT1G79720.1",1,6880.33333333333,29364.3333333333,16881,4.26786492902476,2.45351484908677,0.000655340113343362,0.0129681081805459,117,"Eukaryotic aspartyl protease family protein","","Eukaryotic aspartyl protease family protein"
"124","AT1G76450.1",2,8280,34630,114660.666666667,4.18236714975845,13.8479066022544,0.000303023013317752,2.07783172886677e-05,118,"Photosystem II reaction center PsbP family protein","","Photosystem II reaction center PsbP family protein"
"125","AT3G53970.1",1,4990,19925.6666666667,44215.3333333333,3.99311957247829,8.86078824315297,0.000223768524743104,5.49577323443896e-06,119,"proteasome inhibitor-related","","proteasome inhibitor-related"
"126","AT3G14990.1",1,5219.33333333333,20383,77897,3.9052880316771,14.9247030272065,0.0148339098433209,0.000276713509885315,120,"Class I glutamine amidotransferase-like superfamily protein","","Class I glutamine amidotransferase-like superfamily protein"
"127","AT4G24620.1",1,12159.6666666667,46868.3333333333,86028.6666666667,3.85440938622221,7.07491981688095,0.000708257783196732,7.41080406464524e-06,121,"phosphoglucose isomerase 1","The PGI1 gene encodes the plastid phospho-glucose (Glc) isomerase. While pgi1-1 mutant has a deficiency in leaf starch synthesis, it accumulates starch in root cap cells. Flowering time of the pgi1-1 mutant is significantly delayed under short-day conditions.","phosphoglucose isomerase 1 (PGI1)"
"128","AT2G14610.1",2,104379.666666667,396835,1527949.33333333,3.80184199349171,14.6383810384526,0.000376074641308034,2.53000559138822e-06,122,"pathogenesis-related gene 1","PR1 gene expression is induced in response to a variety of pathogens. It is a useful molecular marker for the SAR response.  Though the Genbank record for the cDNA associated to this gene is called 'PR-1-like', the sequence  actually corresponds to PR1.  Expression of this gene is salicylic-acid responsive.","pathogenesis-related gene 1 (PR1)"
"129","AT1G18170.1",2,8593.66666666667,32388,123269.666666667,3.76882200069819,14.3442457623832,0.00350101713585144,2.5596688861383e-06,123,"FKBP-like peptidyl-prolyl cis-trans isomerase family protein","","FKBP-like peptidyl-prolyl cis-trans isomerase family protein"
"130","AT1G33590.1",1,1654,6195.33333333333,14042,3.74566706972995,8.48972188633615,0.00497511530009608,0.000482598440723872,124,"Leucine-rich repeat (LRR) family protein","","Leucine-rich repeat (LRR) family protein"
"131","AT1G60690.1",2,5965.66666666667,22029.6666666667,45124.6666666667,3.69274180030173,7.56406101581271,0.00224462816979223,0.000157866727106589,125,"NAD(P)-linked oxidoreductase superfamily protein","","NAD(P)-linked oxidoreductase superfamily protein"
"132","AT1G60680.1",2,5965.66666666667,22029.6666666667,45124.6666666667,3.69274180030173,7.56406101581271,0.00224462816979223,0.000157866727106589,125,"NAD(P)-linked oxidoreductase superfamily protein","","NAD(P)-linked oxidoreductase superfamily protein"
"133","AT4G03520.1",5,276931.666666667,1014018.33333333,4138547,3.66161929236454,14.9442895058348,2.55655320719194e-05,2.31092182724534e-05,126,"Thioredoxin superfamily protein","chloroplast localized thioredoxin, similar to prokaryotic types.","ATHM2"
"134","AT3G45300.1",1,59125.3333333333,214333,171870,3.62506201515425,2.90687578928378,0.0058604864418413,0.015974867328783,127,"isovaleryl-CoA-dehydrogenase","Encodes isovaleryl-coenzyme a dehydrogenase.  Mutants have increases in 12 seed free amino acids, accumulation of seed homomethionine and 3-isovaleroyloxypropyl-glucosinolate, with a concomitant decrease in seed 3-benzoyloxypropyl-glucosinolate.","isovaleryl-CoA-dehydrogenase (IVD)"
"135","AT5G22450.1",1,24252.6666666667,87789.3333333333,83435.3333333333,3.61978064267847,3.44025399268809,6.06411096978243e-05,4.47777658949832e-05,128,"","","unknown protein"
"136","AT4G30270.1",1,36539,130256,196710,3.56484851802184,5.38356276854867,0.000431868917996996,3.08089797564528e-06,129,"xyloglucan endotransglucosylase/hydrolase 24","encodes a protein similar to endo xyloglucan transferase in sequence. It is also very similar to BRU1 in soybean, which is involved in brassinosteroid response.","xyloglucan endotransglucosylase/hydrolase 24 (XTH24)"
"137","AT4G22470.1",1,1539.33333333333,5398,23783.3333333333,3.50671286271113,15.450411433521,0.000511179367419463,7.78257610735377e-05,130,"protease inhibitor/seed storage/lipid transfer protein (LTP) family protein","","protease inhibitor/seed storage/lipid transfer protein (LTP) family protein"
"138","AT2G39020.1",1,4188.66666666667,14542.6666666667,26395.6666666667,3.47190832404902,6.30168709215343,0.000986673018509194,3.01846600135639e-05,131,"Acyl-CoA N-acyltransferases (NAT) superfamily protein","","Acyl-CoA N-acyltransferases (NAT) superfamily protein"
"139","AT2G40290.1",1,6292,21252.3333333333,31015.6666666667,3.37767535494808,4.92938122483577,0.000167262612117553,0.000164863473840366,132,"Eukaryotic translation initiation factor 2 subunit 1","","Eukaryotic translation initiation factor 2 subunit 1"
"140","AT4G03280.1",2,4691,15836,93934.3333333333,3.37582604988275,20.0243729126697,0.00247354668783723,3.49487040201563e-06,133,"photosynthetic electron transfer C","Encodes the Rieske FeS center of cytochrome b6f complex. Gene is expressed in shoot but not in root. Mutant has reduced electron transport at saturating light intensities and Q-cycle activity is hypersensitive to acidification of the thylakoid lumen.","photosynthetic electron transfer C (PETC)"
"141","AT3G51730.1",2,3850.33333333333,12941.3333333333,79356.3333333333,3.36109427755173,20.6102501947883,0.00107672976805283,0.00141495112821239,134,"saposin B domain-containing protein","","saposin B domain-containing protein"
"142","AT5G58140.1",1,1379,4627,11396.3333333333,3.35532994923858,8.26420111191685,0.0105687442348811,0.00200019833877054,135,"phototropin 2","Membrane-bound protein serine/threonine kinase that functions as blue light photoreceptor in redundancy with PHO1. Involved in stomatal opening, chloroplast movement and phototropism. Mediates blue light-induced growth enhancements. PHOT1 and PHOT2 mediate blue light-dependent activation of the plasma membrane H+-ATPase in guard cell protoplasts. PHOT2 possesses two LOV (LOV1 and LOV2, for light-oxygen-voltage-sensing) domains involved in FMN-binding and a C-terminus forming a serine/threonine kinase domain. LOV2 acts as an inhibitor of phototropin kinase in the dark, and light cancels the inhibition through cysteine-FMN adduct formation. LOV1 in contrast acts as an attenuator of photoactivation.  Localized to the Golgi apparatus under the induction of blue light.","phototropin 2 (PHOT2)"
"143","AT5G43790.1",1,3634.33333333333,11918,94300,3.27928093185362,25.9469870677795,0.101828658521106,0.129478036244933,136,"Pentatricopeptide repeat (PPR) superfamily protein","","Pentatricopeptide repeat (PPR) superfamily protein"
"144","AT1G36280.1",1,4492.66666666667,14434.6666666667,5703,3.21293960528268,1.26940198842558,0.00255609918395374,0.153442650175141,137,"L-Aspartase-like family protein","","L-Aspartase-like family protein"
"145","AT3G11630.1",2,246687.666666667,774896.333333333,1730924,3.14120419477801,7.01666209498381,0.000519395014929422,0.000169058655471367,138,"Thioredoxin superfamily protein","Encodes a 2-Cys peroxiredoxin (2-Cys PrxA) that contains two catalytic Cys residues.","Thioredoxin superfamily protein"
"146","AT3G13190.1",1,28166,88277,63043,3.1341688560676,2.23826599446141,0.00165572389044254,0.0082017398296254,139,"Plant protein of unknown function (DUF827)","","Plant protein of unknown function (DUF827)"
"147","AT1G65840.1",1,29169.3333333333,90690.6666666667,53056.6666666667,3.10911002422636,1.81891941308223,0.0238514387068798,0.0132719059464098,140,"polyamine oxidase 4","encodes a peroxisomal polyamine oxidase, involved in the back-conversion polyamine degradation pathway. Among the five polyamine oxidases in the Arabidopsis genome, PAO4 is the major isoform in root peroxisomes.","polyamine oxidase 4 (PAO4)"
"148","AT3G59770.1",1,419576.666666667,1288710.66666667,780781,3.07145456134358,1.86087802785347,0.0157064719942013,0.0727675208718896,141,"sacI homology domain-containing protein / WW domain-containing protein","Encodes a phosphoinositide phosphatase. The sac9 null mutant accumulates elevated levels of PtdIns(4,5)P2 and Ins(1,4,5)P3. The mutant plants have characteristics of constitutive stress responses.","SUPPRESSOR OF ACTIN 9 (SAC9)"
