"","Accession","Description","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","Unique peptides","Confidence score"
"105","AT1G55260.1","| Symbols:  | Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein | chr1:20614663-20616158 FORWARD LENGTH=227",32731.6666666667,158201,295202.666666667,4.83327053312287,9.01887061459341,4.02452955645737e-06,0.00202668847227006,"2","112.81"
"106","AT4G25050.1","| Symbols: ACP4 | acyl carrier protein 4 | chr4:12870178-12871024 FORWARD LENGTH=137",25319,120123.666666667,528389,4.74440802032729,20.8692681385521,0.0123157865767948,0.00109346819873633,"1","52.2"
"107","AT1G78820.1","| Symbols:  | D-mannose binding lectin protein with Apple-like carbohydrate-binding domain | chr1:29634401-29635768 REVERSE LENGTH=455",9002.66666666667,42012,63030.3333333333,4.6666172985782,7.00129591232228,9.17313298670431e-05,0.000164993006139385,"1","43.63"
"108","AT4G02450.1","| Symbols:  | HSP20-like chaperones superfamily protein | chr4:1073987-1075765 REVERSE LENGTH=241",27361.3333333333,127554,225208,4.66183421860533,8.23088543443302,0.000213699253597547,0.000122823859973957,"3","79.92"
"109","AT4G08390.1","| Symbols: SAPX | stromal ascorbate peroxidase | chr4:5314999-5317071 FORWARD LENGTH=372",3671.66666666667,17064.3333333333,26275,4.64757149341807,7.15615070358602,0.00415669049393201,0.00187303907242124,"2","65.39"
"110","AT4G08390.4","| Symbols: SAPX | stromal ascorbate peroxidase | chr4:5314999-5317071 FORWARD LENGTH=372",3671.66666666667,17064.3333333333,26275,4.64757149341807,7.15615070358602,0.00415669049393201,0.00187303907242124,"2","65.39"
"111","AT3G14930.1","| Symbols: HEME1 | Uroporphyrinogen decarboxylase | chr3:5020675-5022577 FORWARD LENGTH=418",2161.33333333333,10030.6666666667,12893,4.64096236890808,5.96529919802591,0.0153935569412264,0.00643423386811364,"1","16.85"
"112","AT1G50700.1","| Symbols: CPK33 | calcium-dependent protein kinase 33 | chr1:18782214-18784385 FORWARD LENGTH=521",2076.33333333333,9631.33333333333,39663,4.63862578262964,19.1024241451276,0.00140572794054294,5.72766810342368e-06,"1","49.27"
"113","AT4G18720.1","| Symbols:  | Transcription factor IIS protein | chr4:10299945-10301228 FORWARD LENGTH=266",7643.33333333333,35161.6666666667,26048.3333333333,4.60030527692979,3.40798081116441,0.00490841950601519,0.0245537655897313,"1","15.35"
"114","AT2G22475.1","| Symbols: GEM | GRAM domain family protein | chr2:9541523-9544778 FORWARD LENGTH=299",653.333333333333,2958.33333333333,18630.6666666667,4.5280612244898,28.5163265306122,0.00921124361905837,7.10981128917578e-06,"1","45.76"
"115","AT2G20270.1","| Symbols:  | Thioredoxin superfamily protein | chr2:8738001-8739617 REVERSE LENGTH=179",21172.6666666667,95266.3333333333,227416.666666667,4.49949620579993,10.7410497811644,0.006794537787965,0.00194231167354401,"4","123.5"
"116","AT2G20270.2","| Symbols:  | Thioredoxin superfamily protein | chr2:8738001-8739617 REVERSE LENGTH=179",21172.6666666667,95266.3333333333,227416.666666667,4.49949620579993,10.7410497811644,0.006794537787965,0.00194231167354401,"4","123.5"
"117","AT5G59880.1","| Symbols: ADF3 | actin depolymerizing factor 3 | chr5:24120382-24121628 FORWARD LENGTH=139",7801.66666666667,34449.3333333333,70675.3333333333,4.4156376842555,9.05900448622089,0.0131716416011227,0.00441006342285996,"2","59.44"
"118","AT1G31812.1","| Symbols: ACBP6, ACBP | acyl-CoA-binding protein 6 | chr1:11411132-11412099 REVERSE LENGTH=92",196136.333333333,865958,1555327.33333333,4.41508202627764,7.92982772187373,5.21589421483166e-06,1.59634811886284e-06,"4","224.84"
"119","AT5G53490.1","| Symbols:  | Tetratricopeptide repeat (TPR)-like superfamily protein | chr5:21723488-21724621 REVERSE LENGTH=236",117144.666666667,510922,1291209,4.36146189611705,11.0223455897836,6.85804610648062e-05,2.53203955932666e-06,"5","194.53"
"120","AT5G42980.1","| Symbols: ATTRX3, ATH3, ATTRXH3, TRXH3, TRX3 | thioredoxin 3 | chr5:17242772-17243718 FORWARD LENGTH=118",595745.666666667,2584143,4299197.33333333,4.33766142934597,7.21649786793805,0.000951067251981831,7.76518933570986e-05,"4","193.26"
"121","AT3G61260.1","| Symbols:  | Remorin family protein | chr3:22675403-22676701 REVERSE LENGTH=212",20419.3333333333,88036.3333333333,161057,4.31142054915276,7.88747592151229,0.00205023117419805,0.000221829925156114,"2","51.41"
"122","AT3G10520.1","| Symbols: AHB2, GLB2, ARATH GLB2, NSHB2, ATGLB2, HB2 | haemoglobin 2 | chr3:3276516-3277765 REVERSE LENGTH=158",10800,46304,96017.3333333333,4.28740740740741,8.89049382716049,4.12870035482595e-05,9.00292438690527e-06,"1","16.46"
"123","AT1G79720.1","| Symbols:  | Eukaryotic aspartyl protease family protein | chr1:29997259-29998951 REVERSE LENGTH=484",6880.33333333333,29364.3333333333,16881,4.26786492902476,2.45351484908677,0.000655340113343362,0.0129681081805459,"1","42.21"
"124","AT1G76450.1","| Symbols:  | Photosystem II reaction center PsbP family protein | chr1:28684618-28686109 FORWARD LENGTH=247",8280,34630,114660.666666667,4.18236714975845,13.8479066022544,0.000303023013317752,2.07783172886677e-05,"2","133.18"
"125","AT3G53970.1","| Symbols:  | proteasome inhibitor-related | chr3:19985208-19987132 FORWARD LENGTH=302",4990,19925.6666666667,44215.3333333333,3.99311957247829,8.86078824315297,0.000223768524743104,5.49577323443896e-06,"1","37.04"
"126","AT3G14990.1","| Symbols:  | Class I glutamine amidotransferase-like superfamily protein | chr3:5047510-5049621 FORWARD LENGTH=392",5219.33333333333,20383,77897,3.9052880316771,14.9247030272065,0.0148339098433209,0.000276713509885315,"1","54.02"
"127","AT4G24620.1","| Symbols: PGI1, PGI | phosphoglucose isomerase 1 | chr4:12708972-12712610 REVERSE LENGTH=613",12159.6666666667,46868.3333333333,86028.6666666667,3.85440938622221,7.07491981688095,0.000708257783196732,7.41080406464524e-06,"1","27.4"
"128","AT2G14610.1","| Symbols: PR1, PR 1, ATPR1 | pathogenesis-related gene 1 | chr2:6241944-6242429 REVERSE LENGTH=161",104379.666666667,396835,1527949.33333333,3.80184199349171,14.6383810384526,0.000376074641308034,2.53000559138822e-06,"2","70.54"
"129","AT1G18170.1","| Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr1:6254291-6255507 FORWARD LENGTH=247",8593.66666666667,32388,123269.666666667,3.76882200069819,14.3442457623832,0.00350101713585144,2.5596688861383e-06,"2","81.75"
"130","AT1G33590.1","| Symbols:  | Leucine-rich repeat (LRR) family protein | chr1:12177788-12179221 FORWARD LENGTH=477",1654,6195.33333333333,14042,3.74566706972995,8.48972188633615,0.00497511530009608,0.000482598440723872,"1","26.25"
"131","AT1G60690.1","| Symbols:  | NAD(P)-linked oxidoreductase superfamily protein | chr1:22349892-22351668 REVERSE LENGTH=345",5965.66666666667,22029.6666666667,45124.6666666667,3.69274180030173,7.56406101581271,0.00224462816979223,0.000157866727106589,"2","61.86"
"132","AT1G60680.1","| Symbols:  | NAD(P)-linked oxidoreductase superfamily protein | chr1:22349892-22351668 REVERSE LENGTH=345",5965.66666666667,22029.6666666667,45124.6666666667,3.69274180030173,7.56406101581271,0.00224462816979223,0.000157866727106589,"2","61.86"
"133","AT4G03520.1","| Symbols: ATHM2 | Thioredoxin superfamily protein | chr4:1562585-1564055 REVERSE LENGTH=186",276931.666666667,1014018.33333333,4138547,3.66161929236454,14.9442895058348,2.55655320719194e-05,2.31092182724534e-05,"5","159.24"
"134","AT3G45300.1","| Symbols: IVD, ATIVD, IVDH | isovaleryl-CoA-dehydrogenase | chr3:16621659-16624848 REVERSE LENGTH=409",59125.3333333333,214333,171870,3.62506201515425,2.90687578928378,0.0058604864418413,0.015974867328783,"1","71.19"
"135","AT5G22450.1","| Symbols:  | unknown protein; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G19390.1); Has 30201 Blast hits to 17322 proteins in ",24252.6666666667,87789.3333333333,83435.3333333333,3.61978064267847,3.44025399268809,6.06411096978243e-05,4.47777658949832e-05,"1","15.52"
"136","AT4G30270.1","| Symbols: MERI5B, MERI-5, XTH24, SEN4 | xyloglucan endotransglucosylase/hydrolase 24 | chr4:14819445-14820448 REVERSE LENGTH=269",36539,130256,196710,3.56484851802184,5.38356276854867,0.000431868917996996,3.08089797564528e-06,"1","46.23"
"137","AT4G22470.1","| Symbols:  | protease inhibitor/seed storage/lipid transfer protein (LTP) family protein | chr4:11840316-11841443 REVERSE LENGTH=375",1539.33333333333,5398,23783.3333333333,3.50671286271113,15.450411433521,0.000511179367419463,7.78257610735377e-05,"1","26.98"
"138","AT2G39020.1","| Symbols:  | Acyl-CoA N-acyltransferases (NAT) superfamily protein | chr2:16295392-16296102 FORWARD LENGTH=236",4188.66666666667,14542.6666666667,26395.6666666667,3.47190832404902,6.30168709215343,0.000986673018509194,3.01846600135639e-05,"1","17.53"
"139","AT2G40290.1","| Symbols:  | Eukaryotic translation initiation factor 2 subunit 1 | chr2:16829030-16830889 REVERSE LENGTH=344",6292,21252.3333333333,31015.6666666667,3.37767535494808,4.92938122483577,0.000167262612117553,0.000164863473840366,"1","46.14"
"140","AT4G03280.1","| Symbols: PETC, PGR1 | photosynthetic electron transfer C | chr4:1440314-1441717 FORWARD LENGTH=229",4691,15836,93934.3333333333,3.37582604988275,20.0243729126697,0.00247354668783723,3.49487040201563e-06,"2","85.46"
"141","AT3G51730.1","| Symbols:  | saposin B domain-containing protein | chr3:19186970-19188436 FORWARD LENGTH=213",3850.33333333333,12941.3333333333,79356.3333333333,3.36109427755173,20.6102501947883,0.00107672976805283,0.00141495112821239,"2","131.02"
"142","AT5G58140.1","| Symbols: PHOT2, NPL1 | phototropin 2 | chr5:23524771-23529993 FORWARD LENGTH=915",1379,4627,11396.3333333333,3.35532994923858,8.26420111191685,0.0105687442348811,0.00200019833877054,"1","26.01"
"143","AT5G43790.1","| Symbols:  | Pentatricopeptide repeat (PPR) superfamily protein | chr5:17592099-17593481 REVERSE LENGTH=460",3634.33333333333,11918,94300,3.27928093185362,25.9469870677795,0.101828658521106,0.129478036244933,"1","16.82"
"144","AT1G36280.1","| Symbols:  | L-Aspartase-like family protein | chr1:13640600-13642908 FORWARD LENGTH=527",4492.66666666667,14434.6666666667,5703,3.21293960528268,1.26940198842558,0.00255609918395374,0.153442650175141,"1","15.1"
"145","AT3G11630.1","| Symbols:  | Thioredoxin superfamily protein | chr3:3672189-3673937 FORWARD LENGTH=266",246687.666666667,774896.333333333,1730924,3.14120419477801,7.01666209498381,0.000519395014929422,0.000169058655471367,"2","470.31"
"146","AT3G13190.1","| Symbols:  | Plant protein of unknown function (DUF827) | chr3:4240751-4241804 FORWARD LENGTH=316",28166,88277,63043,3.1341688560676,2.23826599446141,0.00165572389044254,0.0082017398296254,"1","21.33"
"147","AT1G65840.1","| Symbols: ATPAO4, PAO4 | polyamine oxidase 4 | chr1:24490173-24492728 FORWARD LENGTH=497",29169.3333333333,90690.6666666667,53056.6666666667,3.10911002422636,1.81891941308223,0.0238514387068798,0.0132719059464098,"1","17"
"148","AT3G59770.1","| Symbols: SAC9 | sacI homology domain-containing protein / WW domain-containing protein | chr3:22079281-22085674 REVERSE LENGTH=1630",419576.666666667,1288710.66666667,780781,3.07145456134358,1.86087802785347,0.0157064719942013,0.0727675208718896,"1","19.31"
"149","AT2G24270.1","| Symbols: ALDH11A3 | aldehyde dehydrogenase 11A3 | chr2:10327325-10329601 REVERSE LENGTH=496",11010.3333333333,33378.3333333333,53193.3333333333,3.03154612333868,4.83121915776089,0.00299129268897057,0.000265527789442178,"2","102.88"
"150","AT1G75330.1","| Symbols: OTC | ornithine carbamoyltransferase | chr1:28266457-28268383 REVERSE LENGTH=375",3984.33333333333,11851.6666666667,15411.6666666667,2.97456705429599,3.86806659416046,0.0208250746518322,0.0104357973600373,"1","35.48"
"151","AT1G76680.1","| Symbols: OPR1, ATOPR1 | 12-oxophytodienoate reductase 1 | chr1:28776982-28778271 FORWARD LENGTH=372",27170.3333333333,80657.3333333333,191400,2.96858092772755,7.04444798861503,0.00058147439876138,6.10703379805619e-05,"3","110.2"
"152","AT1G76690.1","| Symbols: OPR1, ATOPR1 | 12-oxophytodienoate reductase 1 | chr1:28776982-28778271 FORWARD LENGTH=372",27170.3333333333,80657.3333333333,191400,2.96858092772755,7.04444798861503,0.00058147439876138,6.10703379805619e-05,"3","110.2"
"153","AT5G60360.1","| Symbols: SAG2, AALP, ALP | aleurain-like protease | chr5:24280044-24282152 FORWARD LENGTH=358",4139.66666666667,12218.6666666667,38947.3333333333,2.95160640953378,9.40832595217006,0.00417290177824797,0.00280541910405753,"1","47.14"
"154","AT2G31670.1","| Symbols:  | Stress responsive alpha-beta barrel domain protein | chr2:13472699-13473490 REVERSE LENGTH=263",3119.33333333333,9175.66666666667,22665.6666666667,2.94154733917504,7.26618935670015,0.00118700915164354,2.27692847253227e-05,"1","29.41"
"155","AT3G04790.1","| Symbols:  | Ribose 5-phosphate isomerase, type A protein | chr3:1313365-1314195 FORWARD LENGTH=276",22027.6666666667,63810,186620,2.89681158543044,8.47207299910718,0.0104646991350909,7.92964107413965e-05,"1","72.07"
"156","AT3G49170.1","| Symbols: EMB2261 | Tetratricopeptide repeat (TPR)-like superfamily protein | chr3:18226954-18229600 REVERSE LENGTH=850",5245.66666666667,14875.6666666667,51923.3333333333,2.8358009785855,9.89832877930991,0.117021521855983,0.0475066804651258,"1","16.33"
"157","AT5G42765.1","| Symbols:  | INVOLVED IN: biological_process unknown; LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Twin-arginine translocation",3366.66666666667,9413,20654.6666666667,2.79594059405941,6.1350495049505,0.00306599612790268,1.2868471794364e-05,"1","38.91"
"158","AT3G51660.1","| Symbols:  | Tautomerase/MIF superfamily protein | chr3:19164229-19165076 REVERSE LENGTH=112",2070.66666666667,5713.33333333333,38560.3333333333,2.75917578879588,18.6221828718609,0.023366600140689,0.000339182306203383,"1","37.61"
"159","AT1G12250.1","| Symbols:  | Pentapeptide repeat-containing protein | chr1:4159287-4161269 FORWARD LENGTH=280",2249,6107.33333333333,17862,2.71557729361198,7.94219653179191,0.0109240791132348,0.000455842332480314,"1","28.43"
"160","AT1G01080.1","| Symbols:  | RNA-binding (RRM/RBD/RNP motifs) family protein | chr1:45503-46789 REVERSE LENGTH=293",6536,17721,38133.6666666667,2.71129130966952,5.8344043247654,0.00177985651204265,0.00030813993517157,"1","49.81"
"161","AT5G65620.1","| Symbols:  | Zincin-like metalloproteases family protein | chr5:26221951-26225784 FORWARD LENGTH=791",17851.6666666667,46553,81831,2.60776771543273,4.58394174213425,0.0138411633451123,0.00150741811264969,"3","98.65"
"162","AT5G10540.1","| Symbols:  | Zincin-like metalloproteases family protein | chr5:26221951-26225784 FORWARD LENGTH=791",17851.6666666667,46553,81831,2.60776771543273,4.58394174213425,0.0138411633451123,0.00150741811264969,"3","98.65"
"163","AT2G38870.1","| Symbols:  | Serine protease inhibitor, potato inhibitor I-type family protein | chr2:16236546-16237050 REVERSE LENGTH=70",101595.333333333,262044,519749.666666667,2.57929169974999,5.11588130688417,0.00937142665401147,0.000462583440922775,"3","183.86"
"164","AT3G48000.1","| Symbols: ALDH2B4, ALDH2, ALDH2A | aldehyde dehydrogenase 2B4 | chr3:17717082-17719843 REVERSE LENGTH=538",7161,17993,34128.6666666667,2.51263789973467,4.76590792719825,0.0338979196361089,0.00399941653615729,"1","42.27"
"165","AT3G63140.1","| Symbols: CSP41A | chloroplast stem-loop binding protein of  41 kDa | chr3:23327006-23328620 REVERSE LENGTH=406",22102,55124,60721.6666666667,2.49407293457606,2.74733809911622,0.000428407981460989,0.00122855060960117,"2","66.46"
"166","AT3G10920.1","| Symbols: MSD1, MEE33, ATMSD1 | manganese superoxide dismutase 1 | chr3:3418015-3419581 FORWARD LENGTH=231",27082.6666666667,66749.6666666667,115420,2.46466374556912,4.26176644348169,0.0084104363381599,0.00203814830851536,"1","59"
"167","AT4G07400.1","| Symbols: VFB3 | VIER F-box proteine 3 | chr4:4197847-4199511 REVERSE LENGTH=554",17727.6666666667,43374.3333333333,723122.333333333,2.44670289378185,40.7906097813211,0.0352465072475332,0.00386659049626859,"1","18.75"
"168","AT2G28190.1","| Symbols: CSD2, CZSOD2 | copper/zinc superoxide dismutase 2 | chr2:12014548-12016303 FORWARD LENGTH=216",51810,125341.333333333,277227,2.41924982307148,5.35083960625362,0.00197953334519424,3.048322642622e-05,"2","181.45"
"169","AT4G34050.1","| Symbols: CCoAOMT1 | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr4:16310844-16311973 FORWARD LENGTH=259",130802.666666667,311650.333333333,232964.666666667,2.3825992334509,1.78103912254592,4.50632814484738e-06,4.3294295701719e-05,"2","51.68"
"170","AT4G34050.2","| Symbols: CCoAOMT1 | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr4:16310844-16311973 FORWARD LENGTH=259",130802.666666667,311650.333333333,232964.666666667,2.3825992334509,1.78103912254592,4.50632814484738e-06,4.3294295701719e-05,"2","51.68"
"171","AT5G51720.1","| Symbols:  | 2 iron, 2 sulfur cluster binding | chr5:21009645-21010227 FORWARD LENGTH=108",1253,2936.33333333333,8805.33333333333,2.34344240489492,7.02740090449588,0.0227272684931859,0.00033894299078876,"1","35.38"
"172","AT2G43620.1","| Symbols:  | Chitinase family protein | chr2:18093954-18095025 REVERSE LENGTH=283",49710,116398.666666667,110698,2.34155434855495,2.22687588010461,0.00104669778055808,5.6437037237209e-05,"4","98.01"
"173","AT5G60600.1","| Symbols: GCPE, ISPG, CSB3, CLB4, HDS | 4-hydroxy-3-methylbut-2-enyl diphosphate synthase | chr5:24359447-24363274 FORWARD LENGTH=741",758.666666666667,1764,7260,2.32513181019332,9.56942003514938,0.07422241801164,7.31823470732694e-05,"1","56.03"
"174","AT1G60950.1","| Symbols: FED A, ATFD2 | 2Fe-2S ferredoxin-like superfamily protein | chr1:22444565-22445011 FORWARD LENGTH=148",57184.6666666667,132901.333333333,2629429.66666667,2.32407288667125,45.9813761264675,0.0262551572158656,0.00498709283439456,"3","289.4"
"175","AT1G50320.1","| Symbols: ATHX, ATX, THX | thioredoxin X | chr1:18638606-18639464 REVERSE LENGTH=182",50789,117475,477182.333333333,2.31300084664002,9.39538745266363,0.00293420515718682,1.19205720381359e-05,"2","128.2"
"176","AT1G61820.1","| Symbols: BGLU46 | beta glucosidase 46 | chr1:22835452-22838444 FORWARD LENGTH=516",115653.666666667,267288.333333333,446107,2.3111098941956,3.85726637864198,1.09972727754366e-05,8.58717025446069e-05,"6","299.03"
